 0.89195E+04 0.13201E+03 0.00000E+00    15016     2954    4     2952 0.331E+00 0.62120E-01  0.89195E+04  0.30054E+01  0.30054E+01     2952
   2    0.84251E+04    0.25572E+03    0.13574E+01    0.72504E+05    0.84251E+04
   3    0.90656E+04    0.18062E+03    0.12601E+01    0.15112E+06    0.90656E+04
   4    0.89453E+04    0.11059E+03    0.11057E+01    0.70335E+05    0.89453E+04
